lane_id,distance_tier,date,day_of_week,is_weekend,is_holiday,is_peak_season,weather_risk_score,total_shipments,scanned_shipments,delayed_shipments,delay_rate,_shock_active_ground_truth
MEM-ORD,medium,2025-05-19,0,0,0,0,0.0,1758,1728,81,0.0469,0
MEM-ORD,medium,2025-05-20,1,0,0,0,0.1573,1591,1544,52,0.0337,0
MEM-ORD,medium,2025-05-21,2,0,0,0,0.0,1465,1417,48,0.0339,0
MEM-ORD,medium,2025-05-22,3,0,0,0,0.1397,1705,1642,66,0.0402,0
MEM-ORD,medium,2025-05-23,4,0,0,0,0.7571,1490,1447,244,0.1686,1
MEM-ORD,medium,2025-05-24,5,1,0,0,0.6024,783,763,116,0.152,1
MEM-ORD,medium,2025-05-25,6,1,0,0,0.2613,836,805,53,0.0658,0
MEM-ORD,medium,2025-05-26,0,0,0,0,0.0792,1552,1498,60,0.0401,0
MEM-ORD,medium,2025-05-27,1,0,0,0,0.3091,1770,1712,83,0.0485,0
MEM-ORD,medium,2025-05-28,2,0,0,0,0.2479,1222,1177,52,0.0442,0
MEM-ORD,medium,2025-05-29,3,0,0,0,0.0637,1602,1579,61,0.0386,0
MEM-ORD,medium,2025-05-30,4,0,0,0,0.523,1662,1622,76,0.0469,0
MEM-ORD,medium,2025-05-31,5,1,0,0,0.038,855,826,40,0.0484,0
MEM-ORD,medium,2025-06-01,6,1,0,0,0.192,810,794,36,0.0453,0
MEM-ORD,medium,2025-06-02,0,0,0,0,0.199,1519,1497,78,0.0521,0
MEM-ORD,medium,2025-06-03,1,0,0,0,0.2988,2014,1956,87,0.0445,0
MEM-ORD,medium,2025-06-04,2,0,0,0,0.0,1403,1377,55,0.0399,0
MEM-ORD,medium,2025-06-05,3,0,0,0,0.0466,1882,1813,70,0.0386,0
MEM-ORD,medium,2025-06-06,4,0,0,0,0.0707,1636,1587,62,0.0391,0
MEM-ORD,medium,2025-06-07,5,1,0,0,0.2551,999,965,60,0.0622,0
MEM-ORD,medium,2025-06-08,6,1,0,0,0.1094,750,727,35,0.0481,0
MEM-ORD,medium,2025-06-09,0,0,0,0,0.0,1592,1569,69,0.044,0
MEM-ORD,medium,2025-06-10,1,0,0,0,0.2959,1762,1730,60,0.0347,0
MEM-ORD,medium,2025-06-11,2,0,0,0,0.066,1750,1694,65,0.0384,0
MEM-ORD,medium,2025-06-12,3,0,0,0,0.0612,1583,1529,49,0.032,0
MEM-ORD,medium,2025-06-13,4,0,0,0,0.2326,1363,1325,53,0.04,0
MEM-ORD,medium,2025-06-14,5,1,0,0,0.2348,802,786,43,0.0547,0
MEM-ORD,medium,2025-06-15,6,1,0,0,0.2602,743,725,30,0.0414,0
MEM-ORD,medium,2025-06-16,0,0,0,0,0.2203,1482,1432,69,0.0482,0
MEM-ORD,medium,2025-06-17,1,0,0,0,0.1189,1183,1139,43,0.0378,0
MEM-ORD,medium,2025-06-18,2,0,0,0,0.3666,1708,1679,63,0.0375,0
MEM-ORD,medium,2025-06-19,3,0,0,0,0.3231,1675,1643,51,0.031,0
MEM-ORD,medium,2025-06-20,4,0,0,0,0.1666,1642,1592,76,0.0477,0
MEM-ORD,medium,2025-06-21,5,1,0,0,0.0,785,757,41,0.0542,0
MEM-ORD,medium,2025-06-22,6,1,0,0,0.2535,1094,1076,59,0.0548,0
MEM-ORD,medium,2025-06-23,0,0,0,0,0.0,1401,1360,68,0.05,0
MEM-ORD,medium,2025-06-24,1,0,0,0,0.3146,1513,1460,64,0.0438,0
MEM-ORD,medium,2025-06-25,2,0,0,0,0.2215,1449,1399,60,0.0429,0
MEM-ORD,medium,2025-06-26,3,0,0,0,0.0103,1684,1661,68,0.0409,0
MEM-ORD,medium,2025-06-27,4,0,0,0,0.0,1640,1613,63,0.0391,0
MEM-ORD,medium,2025-06-28,5,1,0,0,0.0174,827,812,53,0.0653,0
MEM-ORD,medium,2025-06-29,6,1,0,0,0.1564,800,781,46,0.0589,0
MEM-ORD,medium,2025-06-30,0,0,0,0,0.0267,1717,1695,65,0.0383,0
MEM-ORD,medium,2025-07-01,1,0,0,0,0.1575,1319,1300,57,0.0438,0
MEM-ORD,medium,2025-07-02,2,0,0,0,0.0,1759,1700,81,0.0476,0
MEM-ORD,medium,2025-07-03,3,0,0,0,0.3366,1810,1776,95,0.0535,0
MEM-ORD,medium,2025-07-04,4,0,1,0,0.0455,381,373,13,0.0349,0
MEM-ORD,medium,2025-07-05,5,1,0,0,0.254,903,891,53,0.0595,0
MEM-ORD,medium,2025-07-06,6,1,0,0,0.2032,854,830,60,0.0723,0
MEM-ORD,medium,2025-07-07,0,0,0,0,0.0818,1527,1503,66,0.0439,0
MEM-ORD,medium,2025-07-08,1,0,0,0,0.2817,1610,1579,71,0.045,0
MEM-ORD,medium,2025-07-09,2,0,0,0,0.1804,1959,1914,76,0.0397,0
MEM-ORD,medium,2025-07-10,3,0,0,0,0.2223,1654,1601,59,0.0369,0
MEM-ORD,medium,2025-07-11,4,0,0,0,0.1121,1776,1737,70,0.0403,0
MEM-ORD,medium,2025-07-12,5,1,0,0,0.2658,750,731,40,0.0547,0
MEM-ORD,medium,2025-07-13,6,1,0,0,0.2175,745,734,36,0.049,0
MEM-ORD,medium,2025-07-14,0,0,0,0,0.1622,1782,1756,77,0.0438,0
MEM-ORD,medium,2025-07-15,1,0,0,0,0.3299,1869,1839,67,0.0364,0
MEM-ORD,medium,2025-07-16,2,0,0,0,0.22,1663,1617,66,0.0408,0
MEM-ORD,medium,2025-07-17,3,0,0,0,0.0366,1765,1740,75,0.0431,0
MEM-ORD,medium,2025-07-18,4,0,0,0,0.27,1978,1934,98,0.0507,0
MEM-ORD,medium,2025-07-19,5,1,0,0,0.0,747,732,41,0.056,0
MEM-ORD,medium,2025-07-20,6,1,0,0,0.0504,1009,995,64,0.0643,0
MEM-ORD,medium,2025-07-21,0,0,0,0,0.2547,1827,1787,92,0.0515,0
MEM-ORD,medium,2025-07-22,1,0,0,0,0.1371,1414,1363,47,0.0345,0
MEM-ORD,medium,2025-07-23,2,0,0,0,0.0562,1517,1461,60,0.0411,0
MEM-ORD,medium,2025-07-24,3,0,0,0,0.0,1870,1817,89,0.049,0
MEM-ORD,medium,2025-07-25,4,0,0,0,0.3067,1819,1764,81,0.0459,0
MEM-ORD,medium,2025-07-26,5,1,0,0,0.3527,881,851,42,0.0494,0
MEM-ORD,medium,2025-07-27,6,1,0,0,0.0,884,856,51,0.0596,0
MEM-ORD,medium,2025-07-28,0,0,0,0,0.1708,1627,1601,65,0.0406,0
MEM-ORD,medium,2025-07-29,1,0,0,0,0.3202,1579,1547,64,0.0414,0
MEM-ORD,medium,2025-07-30,2,0,0,0,0.1719,1565,1524,67,0.044,0
MEM-ORD,medium,2025-07-31,3,0,0,0,0.8164,1704,1670,295,0.1766,1
MEM-ORD,medium,2025-08-01,4,0,0,0,0.4805,1522,1479,254,0.1717,1
MEM-ORD,medium,2025-08-02,5,1,0,0,0.3183,745,720,116,0.1611,1
MEM-ORD,medium,2025-08-03,6,1,0,0,0.195,763,736,33,0.0448,0
MEM-ORD,medium,2025-08-04,0,0,0,0,0.1189,1806,1755,74,0.0422,0
MEM-ORD,medium,2025-08-05,1,0,0,0,0.035,1834,1807,80,0.0443,0
MEM-ORD,medium,2025-08-06,2,0,0,0,0.2444,1641,1607,60,0.0373,0
MEM-ORD,medium,2025-08-07,3,0,0,0,0.2749,1538,1484,73,0.0492,0
MEM-ORD,medium,2025-08-08,4,0,0,0,0.0,1416,1365,56,0.041,0
MEM-ORD,medium,2025-08-09,5,1,0,0,0.0555,849,835,44,0.0527,0
MEM-ORD,medium,2025-08-10,6,1,0,0,0.2029,906,890,48,0.0539,0
MEM-ORD,medium,2025-08-11,0,0,0,0,0.2437,1575,1542,62,0.0402,0
MEM-ORD,medium,2025-08-12,1,0,0,0,0.1673,1633,1595,60,0.0376,0
MEM-ORD,medium,2025-08-13,2,0,0,0,0.0637,1700,1670,68,0.0407,0
MEM-ORD,medium,2025-08-14,3,0,0,0,0.1651,1659,1614,75,0.0465,0
MEM-ORD,medium,2025-08-15,4,0,0,0,0.2995,1747,1703,69,0.0405,0
MEM-ORD,medium,2025-08-16,5,1,0,0,0.2941,910,885,37,0.0418,0
MEM-ORD,medium,2025-08-17,6,1,0,0,0.4119,808,791,49,0.0619,0
MEM-ORD,medium,2025-08-18,0,0,0,0,0.2458,1613,1573,71,0.0451,0
MEM-ORD,medium,2025-08-19,1,0,0,0,0.1038,1468,1436,60,0.0418,0
MEM-ORD,medium,2025-08-20,2,0,0,0,0.0548,1539,1516,65,0.0429,0
MEM-ORD,medium,2025-08-21,3,0,0,0,0.196,1750,1701,70,0.0412,0
MEM-ORD,medium,2025-08-22,4,0,0,0,0.3139,1547,1526,75,0.0491,0
MEM-ORD,medium,2025-08-23,5,1,0,0,0.3159,765,744,32,0.043,0
MEM-ORD,medium,2025-08-24,6,1,0,0,0.1935,770,741,39,0.0526,0
MEM-ORD,medium,2025-08-25,0,0,0,0,0.3399,1516,1473,68,0.0462,0
MEM-ORD,medium,2025-08-26,1,0,0,0,0.0628,1866,1842,81,0.044,0
MEM-ORD,medium,2025-08-27,2,0,0,0,0.0,1667,1631,57,0.0349,0
MEM-ORD,medium,2025-08-28,3,0,0,0,0.234,1644,1600,71,0.0444,0
MEM-ORD,medium,2025-08-29,4,0,0,0,0.1097,1669,1633,72,0.0441,0
MEM-ORD,medium,2025-08-30,5,1,0,0,0.4818,913,892,43,0.0482,0
MEM-ORD,medium,2025-08-31,6,1,0,0,0.2784,895,867,64,0.0738,0
MEM-ORD,medium,2025-09-01,0,0,0,0,0.0,1663,1627,65,0.04,0
MEM-ORD,medium,2025-09-02,1,0,0,0,0.03,1528,1487,51,0.0343,0
MEM-ORD,medium,2025-09-03,2,0,0,0,0.0167,1470,1449,48,0.0331,0
MEM-ORD,medium,2025-09-04,3,0,0,0,0.1806,1461,1411,70,0.0496,0
MEM-ORD,medium,2025-09-05,4,0,0,0,0.3646,1808,1769,70,0.0396,0
MEM-ORD,medium,2025-09-06,5,1,0,0,0.1778,926,914,47,0.0514,0
MEM-ORD,medium,2025-09-07,6,1,0,0,0.0933,802,779,33,0.0424,0
MEM-ORD,medium,2025-09-08,0,0,0,0,0.0733,1891,1853,81,0.0437,0
MEM-ORD,medium,2025-09-09,1,0,0,0,0.1257,1660,1634,79,0.0483,0
MEM-ORD,medium,2025-09-10,2,0,0,0,0.354,1541,1509,58,0.0384,0
MEM-ORD,medium,2025-09-11,3,0,0,0,0.2825,1627,1585,69,0.0435,0
MEM-ORD,medium,2025-09-12,4,0,0,0,0.303,1437,1397,52,0.0372,0
MEM-ORD,medium,2025-09-13,5,1,0,0,0.2547,968,955,51,0.0534,0
MEM-ORD,medium,2025-09-14,6,1,0,0,0.0618,1028,1014,62,0.0611,0
MEM-ORD,medium,2025-09-15,0,0,0,0,0.1072,1706,1651,77,0.0466,0
MEM-ORD,medium,2025-09-16,1,0,0,0,0.2354,1779,1728,67,0.0388,0
MEM-ORD,medium,2025-09-17,2,0,0,0,0.4184,1806,1744,76,0.0436,0
MEM-ORD,medium,2025-09-18,3,0,0,0,0.0473,1822,1790,63,0.0352,0
MEM-ORD,medium,2025-09-19,4,0,0,0,0.3142,1660,1626,73,0.0449,0
MEM-ORD,medium,2025-09-20,5,1,0,0,0.2628,814,800,54,0.0675,0
MEM-ORD,medium,2025-09-21,6,1,0,0,0.2351,793,769,49,0.0637,0
MEM-ORD,medium,2025-09-22,0,0,0,0,0.0,1547,1528,60,0.0393,0
MEM-ORD,medium,2025-09-23,1,0,0,0,0.0915,1373,1352,67,0.0496,0
MEM-ORD,medium,2025-09-24,2,0,0,0,0.2204,1496,1454,59,0.0406,0
MEM-ORD,medium,2025-09-25,3,0,0,0,0.2388,1756,1698,67,0.0395,0
MEM-ORD,medium,2025-09-26,4,0,0,0,0.1462,1564,1533,77,0.0502,0
MEM-ORD,medium,2025-09-27,5,1,0,0,0.2996,776,757,52,0.0687,0
MEM-ORD,medium,2025-09-28,6,1,0,0,0.2848,927,894,53,0.0593,0
MEM-ORD,medium,2025-09-29,0,0,0,0,0.1554,1275,1229,51,0.0415,0
MEM-ORD,medium,2025-09-30,1,0,0,0,0.2016,1597,1566,65,0.0415,0
MEM-ORD,medium,2025-10-01,2,0,0,0,0.2273,1504,1455,70,0.0481,0
MEM-ORD,medium,2025-10-02,3,0,0,0,0.1489,1576,1552,62,0.0399,0
MEM-ORD,medium,2025-10-03,4,0,0,0,0.0396,1448,1398,54,0.0386,0
MEM-ORD,medium,2025-10-04,5,1,0,0,0.051,1067,1047,49,0.0468,0
MEM-ORD,medium,2025-10-05,6,1,0,0,0.3261,755,744,40,0.0538,0
MEM-ORD,medium,2025-10-06,0,0,0,0,0.0371,1821,1797,71,0.0395,0
MEM-ORD,medium,2025-10-07,1,0,0,0,0.0,1564,1540,53,0.0344,0
MEM-ORD,medium,2025-10-08,2,0,0,0,0.1467,1637,1608,71,0.0442,0
MEM-ORD,medium,2025-10-09,3,0,0,0,0.2176,1520,1480,66,0.0446,0
MEM-ORD,medium,2025-10-10,4,0,0,0,0.0978,1695,1653,83,0.0502,0
MEM-ORD,medium,2025-10-11,5,1,0,0,0.1722,793,772,25,0.0324,0
MEM-ORD,medium,2025-10-12,6,1,0,0,0.2119,979,943,48,0.0509,0
MEM-ORD,medium,2025-10-13,0,0,0,0,0.1281,1401,1375,54,0.0393,0
MEM-ORD,medium,2025-10-14,1,0,0,0,0.0637,1814,1774,73,0.0411,0
MEM-ORD,medium,2025-10-15,2,0,0,0,0.243,1624,1570,81,0.0516,0
MEM-ORD,medium,2025-10-16,3,0,0,0,0.3117,1571,1519,48,0.0316,0
MEM-ORD,medium,2025-10-17,4,0,0,0,0.6677,1536,1502,161,0.1072,1
MEM-ORD,medium,2025-10-18,5,1,0,0,0.7084,880,852,191,0.2242,1
MEM-ORD,medium,2025-10-19,6,1,0,0,0.8125,851,822,126,0.1533,1
MEM-ORD,medium,2025-10-20,0,0,0,0,0.0159,1481,1457,47,0.0323,0
MEM-ORD,medium,2025-10-21,1,0,0,0,0.1043,1443,1422,53,0.0373,0
MEM-ORD,medium,2025-10-22,2,0,0,0,0.0,1749,1714,58,0.0338,0
MEM-ORD,medium,2025-10-23,3,0,0,0,0.2196,1781,1737,80,0.0461,0
MEM-ORD,medium,2025-10-24,4,0,0,0,0.0616,1627,1567,63,0.0402,0
MEM-ORD,medium,2025-10-25,5,1,0,0,0.291,931,911,66,0.0724,0
MEM-ORD,medium,2025-10-26,6,1,0,0,0.2744,920,904,45,0.0498,0
MEM-ORD,medium,2025-10-27,0,0,0,0,0.0,1552,1502,68,0.0453,0
MEM-ORD,medium,2025-10-28,1,0,0,0,0.0027,1461,1436,53,0.0369,0
MEM-ORD,medium,2025-10-29,2,0,0,0,0.0933,1970,1938,96,0.0495,0
MEM-ORD,medium,2025-10-30,3,0,0,0,0.1239,1545,1508,62,0.0411,0
MEM-ORD,medium,2025-10-31,4,0,0,0,0.1419,1953,1910,83,0.0435,0
MEM-ORD,medium,2025-11-01,5,1,0,0,0.2484,925,902,40,0.0443,0
MEM-ORD,medium,2025-11-02,6,1,0,0,0.3656,861,831,53,0.0638,0
MEM-ORD,medium,2025-11-03,0,0,0,0,0.0294,1542,1496,55,0.0368,0
MEM-ORD,medium,2025-11-04,1,0,0,0,0.394,1581,1535,60,0.0391,0
MEM-ORD,medium,2025-11-05,2,0,0,0,0.3726,1768,1709,67,0.0392,0
MEM-ORD,medium,2025-11-06,3,0,0,0,0.0909,1651,1610,63,0.0391,0
MEM-ORD,medium,2025-11-07,4,0,0,0,0.2211,1773,1737,80,0.0461,0
MEM-ORD,medium,2025-11-08,5,1,0,0,0.3441,889,862,49,0.0568,0
MEM-ORD,medium,2025-11-09,6,1,0,0,0.8235,747,731,145,0.1984,1
MEM-ORD,medium,2025-11-10,0,0,0,0,1.0,1521,1472,214,0.1454,1
MEM-ORD,medium,2025-11-11,1,0,1,0,0.1915,434,423,19,0.0449,0
MEM-ORD,medium,2025-11-12,2,0,0,0,0.0901,1575,1518,67,0.0441,0
MEM-ORD,medium,2025-11-13,3,0,0,0,0.3817,1336,1288,40,0.0311,0
MEM-ORD,medium,2025-11-14,4,0,0,0,0.0084,1771,1719,62,0.0361,0
MEM-ORD,medium,2025-11-15,5,1,0,0,0.2344,700,675,39,0.0578,0
MEM-ORD,medium,2025-11-16,6,1,0,0,0.1148,796,772,45,0.0583,0
MEM-ORD,medium,2025-11-17,0,0,0,0,0.0589,1431,1377,65,0.0472,0
MEM-ORD,medium,2025-11-18,1,0,0,0,0.0967,1722,1699,72,0.0424,0
MEM-ORD,medium,2025-11-19,2,0,0,0,0.1343,1725,1682,78,0.0464,0
MEM-ORD,medium,2025-11-20,3,0,0,1,0.0691,2479,2428,185,0.0762,0
MEM-ORD,medium,2025-11-21,4,0,0,1,0.461,3050,2938,212,0.0722,0
MEM-ORD,medium,2025-11-22,5,1,0,1,0.3307,1435,1417,136,0.096,0
MEM-ORD,medium,2025-11-23,6,1,0,1,0.0,1551,1520,121,0.0796,0
MEM-ORD,medium,2025-11-24,0,0,0,1,0.0546,2484,2432,205,0.0843,0
MEM-ORD,medium,2025-11-25,1,0,0,1,0.0,2602,2559,173,0.0676,0
MEM-ORD,medium,2025-11-26,2,0,0,1,0.1812,2911,2845,175,0.0615,0
MEM-ORD,medium,2025-11-27,3,0,0,1,0.1147,2864,2785,178,0.0639,0
MEM-ORD,medium,2025-11-28,4,0,0,1,0.2942,2690,2628,189,0.0719,0
MEM-ORD,medium,2025-11-29,5,1,0,1,0.0286,1580,1530,142,0.0928,0
MEM-ORD,medium,2025-11-30,6,1,0,1,0.1104,1379,1339,131,0.0978,0
MEM-ORD,medium,2025-12-01,0,0,0,1,0.0582,2529,2479,172,0.0694,0
MEM-ORD,medium,2025-12-02,1,0,0,1,0.1015,2905,2846,197,0.0692,0
MEM-ORD,medium,2025-12-03,2,0,0,1,0.093,2426,2335,168,0.0719,0
MEM-ORD,medium,2025-12-04,3,0,0,1,0.2217,2636,2538,167,0.0658,0
MEM-ORD,medium,2025-12-05,4,0,0,1,0.1969,2743,2671,198,0.0741,0
MEM-ORD,medium,2025-12-06,5,1,0,1,0.1496,1264,1220,99,0.0811,0
MEM-ORD,medium,2025-12-07,6,1,0,1,0.3806,1391,1346,123,0.0914,0
MEM-ORD,medium,2025-12-08,0,0,0,1,0.1669,2584,2494,181,0.0726,0
MEM-ORD,medium,2025-12-09,1,0,0,1,0.041,2653,2582,196,0.0759,0
MEM-ORD,medium,2025-12-10,2,0,0,1,0.0,2509,2453,162,0.066,0
MEM-ORD,medium,2025-12-11,3,0,0,1,0.0606,2742,2683,180,0.0671,0
MEM-ORD,medium,2025-12-12,4,0,0,1,0.0583,2510,2416,147,0.0608,0
MEM-ORD,medium,2025-12-13,5,1,0,1,0.1439,1564,1507,137,0.0909,0
MEM-ORD,medium,2025-12-14,6,1,0,1,0.0899,1385,1357,141,0.1039,0
MEM-ORD,medium,2025-12-15,0,0,0,1,0.2849,2521,2472,168,0.068,0
MEM-ORD,medium,2025-12-16,1,0,0,1,0.1769,2856,2785,183,0.0657,0
MEM-ORD,medium,2025-12-17,2,0,0,1,0.1616,2602,2507,194,0.0774,0
MEM-ORD,medium,2025-12-18,3,0,0,1,0.1086,2334,2265,160,0.0706,0
MEM-ORD,medium,2025-12-19,4,0,0,1,0.2086,2428,2359,154,0.0653,0
MEM-ORD,medium,2025-12-20,5,1,0,1,0.188,1175,1158,103,0.0889,0
MEM-ORD,medium,2025-12-21,6,1,0,1,0.286,1184,1163,104,0.0894,0
MEM-ORD,medium,2025-12-22,0,0,0,1,0.0599,2511,2448,170,0.0694,0
MEM-ORD,medium,2025-12-23,1,0,0,1,0.1929,2597,2518,176,0.0699,0
MEM-ORD,medium,2025-12-24,2,0,0,1,0.1605,2373,2304,165,0.0716,0
MEM-ORD,medium,2025-12-25,3,0,1,1,0.2183,517,503,40,0.0795,0
MEM-ORD,medium,2025-12-26,4,0,0,1,0.3258,3106,3029,225,0.0743,0
MEM-ORD,medium,2025-12-27,5,1,0,0,0.1454,788,776,48,0.0619,0
MEM-ORD,medium,2025-12-28,6,1,0,0,0.0208,747,733,43,0.0587,0
MEM-ORD,medium,2025-12-29,0,0,0,0,0.2019,1420,1388,57,0.0411,0
MEM-ORD,medium,2025-12-30,1,0,0,0,0.1104,1507,1466,54,0.0368,0
MEM-ORD,medium,2025-12-31,2,0,0,0,0.1109,1570,1533,57,0.0372,0
MEM-ORD,medium,2026-01-01,3,0,1,0,0.1599,383,370,22,0.0595,0
MEM-ORD,medium,2026-01-02,4,0,0,0,0.0931,1548,1491,57,0.0382,0
MEM-ORD,medium,2026-01-03,5,1,0,0,0.0,1026,993,40,0.0403,0
MEM-ORD,medium,2026-01-04,6,1,0,0,0.0946,876,864,44,0.0509,0
MEM-ORD,medium,2026-01-05,0,0,0,0,0.3125,1601,1546,54,0.0349,0
MEM-ORD,medium,2026-01-06,1,0,0,0,0.3655,1454,1413,55,0.0389,0
MEM-ORD,medium,2026-01-07,2,0,0,0,0.2154,1493,1459,50,0.0343,0
MEM-ORD,medium,2026-01-08,3,0,0,0,0.0,1841,1790,77,0.043,0
MEM-ORD,medium,2026-01-09,4,0,0,0,0.0,1592,1552,67,0.0432,0
MEM-ORD,medium,2026-01-10,5,1,0,0,0.1525,1022,1006,49,0.0487,0
MEM-ORD,medium,2026-01-11,6,1,0,0,0.0,827,803,54,0.0672,0
MEM-ORD,medium,2026-01-12,0,0,0,0,0.0,1698,1646,74,0.045,0
MEM-ORD,medium,2026-01-13,1,0,0,0,0.0114,1627,1576,47,0.0298,0
MEM-ORD,medium,2026-01-14,2,0,0,0,0.0,1812,1751,78,0.0445,0
MEM-ORD,medium,2026-01-15,3,0,0,0,0.8734,1773,1727,274,0.1587,1
MEM-ORD,medium,2026-01-16,4,0,0,0,0.5722,1416,1370,190,0.1387,1
MEM-ORD,medium,2026-01-17,5,1,0,0,0.7187,712,700,149,0.2129,1
MEM-ORD,medium,2026-01-18,6,1,0,0,0.7342,997,965,179,0.1855,1
MEM-ORD,medium,2026-01-19,0,0,0,0,0.9102,1572,1521,201,0.1321,1
MEM-ORD,medium,2026-01-20,1,0,0,0,0.0961,1804,1749,62,0.0354,0
MEM-ORD,medium,2026-01-21,2,0,0,0,0.0002,1766,1728,76,0.044,0
MEM-ORD,medium,2026-01-22,3,0,0,0,0.1664,1559,1505,54,0.0359,0
MEM-ORD,medium,2026-01-23,4,0,0,0,0.1823,1555,1522,57,0.0375,0
MEM-ORD,medium,2026-01-24,5,1,0,0,0.1108,909,891,36,0.0404,0
MEM-ORD,medium,2026-01-25,6,1,0,0,0.148,831,812,42,0.0517,0
MEM-ORD,medium,2026-01-26,0,0,0,0,0.1761,1580,1534,62,0.0404,0
MEM-ORD,medium,2026-01-27,1,0,0,0,0.277,1585,1564,83,0.0531,0
MEM-ORD,medium,2026-01-28,2,0,0,0,0.0767,1501,1460,62,0.0425,0
MEM-ORD,medium,2026-01-29,3,0,0,0,0.0,1731,1696,67,0.0395,0
MEM-ORD,medium,2026-01-30,4,0,0,0,0.1155,1418,1383,70,0.0506,0
MEM-ORD,medium,2026-01-31,5,1,0,0,0.0726,915,903,59,0.0653,0
MEM-ORD,medium,2026-02-01,6,1,0,0,0.157,696,678,32,0.0472,0
MEM-ORD,medium,2026-02-02,0,0,0,0,0.2766,1662,1602,76,0.0474,0
MEM-ORD,medium,2026-02-03,1,0,0,0,0.2647,1714,1692,84,0.0496,0
MEM-ORD,medium,2026-02-04,2,0,0,0,0.1306,1550,1495,63,0.0421,0
MEM-ORD,medium,2026-02-05,3,0,0,0,0.1156,1789,1748,68,0.0389,0
MEM-ORD,medium,2026-02-06,4,0,0,0,0.0222,1627,1573,59,0.0375,0
MEM-ORD,medium,2026-02-07,5,1,0,0,0.1259,843,815,37,0.0454,0
MEM-ORD,medium,2026-02-08,6,1,0,0,0.1433,910,896,43,0.048,0
MEM-ORD,medium,2026-02-09,0,0,0,0,0.2787,1499,1452,64,0.0441,0
MEM-ORD,medium,2026-02-10,1,0,0,0,0.469,1824,1773,243,0.1371,1
MEM-ORD,medium,2026-02-11,2,0,0,0,0.1989,1427,1376,50,0.0363,0
MEM-ORD,medium,2026-02-12,3,0,0,0,0.1015,1432,1389,60,0.0432,0
MEM-ORD,medium,2026-02-13,4,0,0,0,0.0,1447,1421,69,0.0486,0
MEM-ORD,medium,2026-02-14,5,1,0,0,0.2435,819,792,40,0.0505,0
MEM-ORD,medium,2026-02-15,6,1,0,0,0.3483,867,853,48,0.0563,0
MEM-ORD,medium,2026-02-16,0,0,0,0,0.1682,1302,1274,44,0.0345,0
MEM-ORD,medium,2026-02-17,1,0,0,0,0.0065,1825,1793,78,0.0435,0
MEM-ORD,medium,2026-02-18,2,0,0,0,0.2831,1734,1701,79,0.0464,0
MEM-ORD,medium,2026-02-19,3,0,0,0,0.2311,1458,1419,61,0.043,0
MEM-ORD,medium,2026-02-20,4,0,0,0,0.0798,1666,1624,77,0.0474,0
MEM-ORD,medium,2026-02-21,5,1,0,0,0.1041,975,943,49,0.052,0
MEM-ORD,medium,2026-02-22,6,1,0,0,0.2102,790,764,45,0.0589,0
MEM-ORD,medium,2026-02-23,0,0,0,0,0.0806,1853,1805,86,0.0476,0
MEM-ORD,medium,2026-02-24,1,0,0,0,0.2782,1743,1687,64,0.0379,0
MEM-ORD,medium,2026-02-25,2,0,0,0,0.0999,1589,1534,76,0.0495,0
MEM-ORD,medium,2026-02-26,3,0,0,0,0.2642,1474,1441,57,0.0396,0
MEM-ORD,medium,2026-02-27,4,0,0,0,0.1831,1779,1733,89,0.0514,0
MEM-ORD,medium,2026-02-28,5,1,0,0,0.0988,879,847,44,0.0519,0
MEM-ORD,medium,2026-03-01,6,1,0,0,0.113,899,869,52,0.0598,0
MEM-ORD,medium,2026-03-02,0,0,0,0,0.0726,1578,1528,67,0.0438,0
MEM-ORD,medium,2026-03-03,1,0,0,0,0.2245,1420,1381,66,0.0478,0
MEM-ORD,medium,2026-03-04,2,0,0,0,0.2359,1595,1537,51,0.0332,0
MEM-ORD,medium,2026-03-05,3,0,0,0,0.0548,1503,1474,73,0.0495,0
MEM-ORD,medium,2026-03-06,4,0,0,0,0.2264,1834,1788,84,0.047,0
MEM-ORD,medium,2026-03-07,5,1,0,0,0.2637,954,927,51,0.055,0
MEM-ORD,medium,2026-03-08,6,1,0,0,0.5609,843,829,208,0.2509,1
MEM-ORD,medium,2026-03-09,0,0,0,0,0.7942,1637,1594,216,0.1355,1
MEM-ORD,medium,2026-03-10,1,0,0,0,0.7772,1765,1723,258,0.1497,1
MEM-ORD,medium,2026-03-11,2,0,0,0,0.2573,1388,1346,67,0.0498,0
MEM-ORD,medium,2026-03-12,3,0,0,0,0.2474,1587,1561,73,0.0468,0
MEM-ORD,medium,2026-03-13,4,0,0,0,0.1498,1400,1381,53,0.0384,0
MEM-ORD,medium,2026-03-14,5,1,0,0,0.1236,895,883,53,0.06,0
MEM-ORD,medium,2026-03-15,6,1,0,0,0.0983,983,958,51,0.0532,0
MEM-ORD,medium,2026-03-16,0,0,0,0,0.3265,1909,1848,78,0.0422,0
MEM-ORD,medium,2026-03-17,1,0,0,0,0.0,1397,1376,57,0.0414,0
MEM-ORD,medium,2026-03-18,2,0,0,0,0.0,1430,1407,60,0.0426,0
MEM-ORD,medium,2026-03-19,3,0,0,0,0.1072,1444,1398,55,0.0393,0
MEM-ORD,medium,2026-03-20,4,0,0,0,0.1436,1716,1690,66,0.0391,0
MEM-ORD,medium,2026-03-21,5,1,0,0,0.0874,1073,1033,59,0.0571,0
